"","cityid","city","statefips","city_pop2019","date","gps_retail_and_recreation","gps_grocery_and_pharmacy","gps_parks","gps_transit_stations","gps_workplaces","gps_residential","gps_away_from_home","bc","co","no2","o3","pm10","pm25","so2"
"8516",40,"OMAHA",31,571327,"2020-04-16",-0.443,-0.1,-0.251,-0.399,-0.456,0.184,-0.223,NA,0.21,NA,0.036,14.5,6,0
"8517",40,"OMAHA",31,571327,"2020-04-17",-0.444,-0.113,-0.27,-0.403,-0.45,0.184,-0.223,NA,0.26,NA,0.028,13.5,9,0
"8518",40,"OMAHA",31,571327,"2020-04-18",-0.441,-0.127,-0.269,-0.391,-0.437,0.183,-0.221,NA,0.22,NA,0.033,15,6,0
"8519",40,"OMAHA",31,571327,"2020-04-19",-0.396,-0.0886,-0.19,-0.361,-0.411,0.176,-0.206,NA,0.23,NA,0.032,14,5.5,0
"8520",40,"OMAHA",31,571327,"2020-04-20",-0.381,-0.0786,-0.14,-0.344,-0.409,0.173,-0.203,NA,0.22,NA,0.029,18,6,0
"8521",40,"OMAHA",31,571327,"2020-04-21",-0.369,-0.07,-0.0871,-0.331,-0.409,0.169,-0.199,NA,0.2,NA,0.028,23,3,0
"8522",40,"OMAHA",31,571327,"2020-04-22",-0.369,-0.0757,-0.0557,-0.324,-0.407,0.169,-0.199,NA,0.185,NA,0.041,27,5,0
"8523",40,"OMAHA",31,571327,"2020-04-23",-0.347,-0.0557,0.0129,-0.294,-0.404,0.161,-0.191,NA,0.2,NA,0.029,23,8,0
"8524",40,"OMAHA",31,571327,"2020-04-24",-0.341,-0.0529,0.0271,-0.287,-0.403,0.16,-0.19,NA,0.155,NA,0.034,18,4,0
"8525",40,"OMAHA",31,571327,"2020-04-25",-0.34,-0.0543,0.0429,-0.29,-0.404,0.16,-0.19,NA,0.165,NA,0.041,12,6.5,0
"8526",40,"OMAHA",31,571327,"2020-04-26",-0.333,-0.05,0.114,-0.283,-0.407,0.159,-0.187,NA,0.18,NA,0.02,13,5,0
"8527",40,"OMAHA",31,571327,"2020-04-27",-0.329,-0.0457,0.176,-0.279,-0.406,0.157,-0.185,NA,0.245,NA,0.04,16,4,0
"8528",40,"OMAHA",31,571327,"2020-04-28",-0.327,-0.0429,0.196,-0.279,-0.406,0.149,-0.177,NA,0.28,NA,0.032,23,8,0
"8529",40,"OMAHA",31,571327,"2020-04-29",-0.323,-0.0371,0.21,-0.279,-0.406,0.147,-0.175,NA,0.16,NA,0.038,8.5,4.5,0
"8530",40,"OMAHA",31,571327,"2020-04-30",-0.316,-0.03,0.276,-0.274,-0.406,0.146,-0.174,NA,0.21,NA,0.0295,19,6,0
"8531",40,"OMAHA",31,571327,"2020-05-01",-0.303,-0.0129,0.374,-0.254,-0.404,0.14,-0.169,NA,0.43,NA,0.042,38.5,7,0
"8532",40,"OMAHA",31,571327,"2020-05-02",-0.296,-0.00143,0.403,-0.244,-0.403,0.137,-0.163,NA,0.39,NA,0.03,17.5,5,0
"8533",40,"OMAHA",31,571327,"2020-05-03",-0.29,0.00714,0.414,-0.24,-0.394,0.136,-0.161,NA,0.45,NA,0.026,16,7,0
"8534",40,"OMAHA",31,571327,"2020-05-04",-0.286,0.00857,0.326,-0.254,-0.393,0.137,-0.162,NA,0.505,NA,0.025,24,7,0
"8535",40,"OMAHA",31,571327,"2020-05-05",-0.271,0.0229,0.32,-0.251,-0.389,0.144,-0.169,NA,0.21,NA,0.025,12,8,0
"8536",40,"OMAHA",31,571327,"2020-05-06",-0.263,0.03,0.336,-0.25,-0.384,0.143,-0.168,NA,0.23,NA,0.02,7,4,0
"8537",40,"OMAHA",31,571327,"2020-05-07",-0.263,0.0286,0.254,-0.264,-0.381,0.144,-0.169,NA,0.32,NA,0.027,13,6,0
"8538",40,"OMAHA",31,571327,"2020-05-08",-0.257,0.0329,0.233,-0.27,-0.377,0.144,-0.169,NA,0.305,NA,0.0295,6.5,6,0
"8539",40,"OMAHA",31,571327,"2020-05-09",-0.246,0.0486,0.22,-0.271,-0.371,0.143,-0.167,NA,0.235,NA,0.029,19,10.5,0
"8540",40,"OMAHA",31,571327,"2020-05-10",-0.231,0.0729,0.173,-0.266,-0.369,0.141,-0.164,NA,0.2,NA,0.029,8,4,0
"8541",40,"OMAHA",31,571327,"2020-05-11",-0.23,0.0729,0.221,-0.26,-0.367,0.139,-0.16,NA,0.27,NA,0.034,9,4,0
"8542",40,"OMAHA",31,571327,"2020-05-12",-0.234,0.0629,0.237,-0.261,-0.366,0.139,-0.16,NA,0.245,NA,0.027,17,4,0
"8543",40,"OMAHA",31,571327,"2020-05-13",-0.237,0.0557,0.186,-0.274,-0.366,0.14,-0.162,NA,0.31,NA,0.025,9,5,0
"8544",40,"OMAHA",31,571327,"2020-05-14",-0.231,0.0557,0.223,-0.27,-0.364,0.139,-0.16,NA,0.355,NA,0.013,7,11.5,0
"8545",40,"OMAHA",31,571327,"2020-05-15",-0.23,0.0514,0.276,-0.266,-0.364,0.136,-0.158,NA,0.32,NA,0.0215,15.5,5,0
"8546",40,"OMAHA",31,571327,"2020-05-16",-0.234,0.0314,0.269,-0.273,-0.364,0.137,-0.16,NA,0.305,NA,0.025,15,7,0
"8547",40,"OMAHA",31,571327,"2020-05-17",-0.244,0.00714,0.246,-0.29,-0.363,0.14,-0.166,NA,0.22,NA,0.029,5.5,3,0
"8548",40,"OMAHA",31,571327,"2020-05-18",-0.237,0.01,0.256,-0.289,-0.36,0.139,-0.164,NA,0.325,NA,0.029,5,2,0
"8549",40,"OMAHA",31,571327,"2020-05-19",-0.231,0.0129,0.266,-0.284,-0.357,0.137,-0.163,NA,0.3,NA,0.0225,5.5,3,0
"8550",40,"OMAHA",31,571327,"2020-05-20",-0.22,0.02,0.347,-0.267,-0.354,0.133,-0.158,NA,0.225,NA,0.021,8.5,3,0
"8551",40,"OMAHA",31,571327,"2020-05-21",-0.213,0.0271,0.393,-0.253,-0.353,0.129,-0.154,NA,0.205,NA,0.022,9,3.5,0
"8552",40,"OMAHA",31,571327,"2020-05-22",-0.21,0.03,0.317,-0.256,-0.353,0.13,-0.155,NA,0.235,NA,0.016,10,7.5,0
"8553",40,"OMAHA",31,571327,"2020-05-23",-0.207,0.0414,0.419,-0.233,-0.35,0.124,-0.145,NA,0.22,NA,0.023,11,4.5,0
"8554",40,"OMAHA",31,571327,"2020-05-24",-0.201,0.0443,0.463,-0.226,-0.351,0.121,-0.139,NA,0.25,NA,0.03,12,4,0
"8555",40,"OMAHA",31,571327,"2020-05-25",-0.211,0.0386,0.436,-0.24,-0.404,0.136,-0.156,NA,0.24,NA,0.014,11.5,8,0
"8556",40,"OMAHA",31,571327,"2020-05-26",-0.209,0.0386,0.41,-0.241,-0.353,0.124,-0.142,NA,0.21,NA,0.0135,7,4,0
"8557",40,"OMAHA",31,571327,"2020-05-27",-0.211,0.0357,0.397,-0.243,-0.351,0.124,-0.142,NA,0.42,NA,0.027,11,7,0
"8558",40,"OMAHA",31,571327,"2020-05-28",-0.21,0.0343,0.429,-0.24,-0.347,0.124,-0.142,NA,0.295,NA,0.0475,19,7,0
"8559",40,"OMAHA",31,571327,"2020-05-29",-0.207,0.0329,0.524,-0.221,-0.341,0.12,-0.138,NA,0.19,NA,0.037,15.5,5,0
"8560",40,"OMAHA",31,571327,"2020-05-30",-0.209,0.0171,0.404,-0.24,-0.33,0.126,-0.148,NA,0.36,NA,0.0405,15,4,0.001
"8561",40,"OMAHA",31,571327,"2020-05-31",-0.211,0.0186,0.471,-0.226,-0.314,0.126,-0.148,NA,0.23,NA,0.026,14,5,0
"8562",40,"OMAHA",31,571327,"2020-06-01",-0.219,0.0114,0.491,-0.216,-0.314,0.127,-0.15,NA,0.215,NA,0.04,19,6,0
"8563",40,"OMAHA",31,571327,"2020-06-02",-0.211,0.0243,0.553,-0.201,-0.311,0.123,-0.146,NA,0.37,NA,0.053,35,9,0
"8564",40,"OMAHA",31,571327,"2020-06-03",-0.2,0.04,0.576,-0.197,-0.309,0.12,-0.142,NA,0.21,NA,0.043,23,4,0
"8565",40,"OMAHA",31,571327,"2020-06-04",-0.194,0.05,0.56,-0.2,-0.307,0.117,-0.139,NA,0.27,NA,0.0535,23,3,0
"8566",40,"OMAHA",31,571327,"2020-06-05",-0.194,0.0514,0.513,-0.214,-0.306,0.117,-0.139,NA,0.44,NA,0.0435,14,2,0
"8567",40,"OMAHA",31,571327,"2020-06-06",-0.186,0.0671,0.617,-0.2,-0.303,0.11,-0.127,NA,0.22,NA,0.0545,0,-3,0
"8568",40,"OMAHA",31,571327,"2020-06-07",-0.173,0.0743,0.624,-0.199,-0.301,0.107,-0.121,NA,0.46,NA,0.047,-1.5,-1.5,0
"8569",40,"OMAHA",31,571327,"2020-06-08",-0.156,0.09,0.671,-0.194,-0.299,0.103,-0.116,NA,0.26,NA,0.05,0,-2,0
"8570",40,"OMAHA",31,571327,"2020-06-09",-0.153,0.0814,0.66,-0.194,-0.296,0.103,-0.116,NA,0.27,NA,0.0415,2.5,-2,0
"8571",40,"OMAHA",31,571327,"2020-06-10",-0.15,0.0714,0.686,-0.191,-0.294,0.103,-0.116,NA,0.275,NA,0.03,11,8,0
"8572",40,"OMAHA",31,571327,"2020-06-11",-0.149,0.0614,0.73,-0.186,-0.293,0.101,-0.115,NA,0.41,NA,0.035,13,6,0
"8573",40,"OMAHA",31,571327,"2020-06-12",-0.144,0.0586,0.776,-0.176,-0.291,0.0986,-0.112,NA,0.23,NA,0.04,20,5,0
"8574",40,"OMAHA",31,571327,"2020-06-13",-0.14,0.0571,0.82,-0.161,-0.289,0.0971,-0.109,NA,0.215,NA,0.0415,27,7,0
"8575",40,"OMAHA",31,571327,"2020-06-14",-0.139,0.0514,0.839,-0.154,-0.287,0.0957,-0.106,NA,0.2,NA,0.044,29.5,7,0
"8576",40,"OMAHA",31,571327,"2020-06-15",-0.137,0.05,0.854,-0.149,-0.286,0.0943,-0.105,NA,0.46,NA,0.0495,40.5,11,0
"8577",40,"OMAHA",31,571327,"2020-06-16",-0.129,0.0571,0.921,-0.137,-0.286,0.09,-0.101,NA,0.485,NA,0.051,41,13,0
"8578",40,"OMAHA",31,571327,"2020-06-17",-0.13,0.0571,0.936,-0.131,-0.286,0.0886,-0.099,NA,0.25,NA,0.0455,38,12.5,0
"8579",40,"OMAHA",31,571327,"2020-06-18",-0.134,0.0514,0.844,-0.14,-0.287,0.0914,-0.102,NA,0.29,NA,0.042,38,13.5,0
"8580",40,"OMAHA",31,571327,"2020-06-19",-0.129,0.0557,0.849,-0.141,-0.289,0.0914,-0.102,NA,0.19,NA,0.027,7.5,5,0
"8581",40,"OMAHA",31,571327,"2020-06-20",-0.123,0.0643,0.869,-0.147,-0.291,0.0914,-0.102,NA,0.23,NA,0.022,12,6,0
"8582",40,"OMAHA",31,571327,"2020-06-21",-0.12,0.07,0.887,-0.149,-0.287,0.09,-0.0989,NA,0.37,NA,0.038,14,6,0
"8583",40,"OMAHA",31,571327,"2020-06-22",-0.121,0.0614,0.889,-0.157,-0.29,0.09,-0.0989,NA,0.23,NA,0.037,12,5,0
"8584",40,"OMAHA",31,571327,"2020-06-23",-0.119,0.06,0.937,-0.151,-0.29,0.0886,-0.0975,NA,0.335,NA,0.032,13,4,0
"8585",40,"OMAHA",31,571327,"2020-06-24",-0.116,0.0571,0.976,-0.149,-0.29,0.0871,-0.0959,NA,0.395,NA,0.032,16.5,5,0
"8586",40,"OMAHA",31,571327,"2020-06-25",-0.109,0.0629,1.08,-0.137,-0.289,0.0829,-0.0916,NA,0.26,NA,0.048,23,6,0
"8587",40,"OMAHA",31,571327,"2020-06-26",-0.111,0.0557,1.09,-0.137,-0.289,0.0814,-0.0902,NA,0.245,NA,0.0425,32,8,0
"8588",40,"OMAHA",31,571327,"2020-06-27",-0.117,0.0429,1.11,-0.133,-0.287,0.08,-0.0877,NA,0.255,NA,0.038,12.5,5,0
"8589",40,"OMAHA",31,571327,"2020-06-28",-0.117,0.0329,1.12,-0.131,-0.286,0.08,-0.0877,NA,0.23,NA,0.033,13.5,5,0
"8590",40,"OMAHA",31,571327,"2020-06-29",-0.11,0.0414,1.12,-0.123,-0.284,0.0786,-0.086,NA,0.21,NA,0.023,50,22.5,0
"8591",40,"OMAHA",31,571327,"2020-06-30",-0.106,0.0429,1.08,-0.127,-0.284,0.0786,-0.086,NA,0.23,NA,0.026,39,14,0
"8592",40,"OMAHA",31,571327,"2020-07-01",-0.0957,0.0529,1.04,-0.126,-0.286,0.0771,-0.0844,NA,0.42,NA,0.032,15,7,0
"8593",40,"OMAHA",31,571327,"2020-07-02",-0.0786,0.0743,1.04,-0.119,-0.29,0.0757,-0.083,NA,0.25,NA,0.036,17,5.5,0
"8594",40,"OMAHA",31,571327,"2020-07-03",-0.0686,0.103,1.05,-0.117,-0.324,0.08,-0.0872,NA,0.25,NA,0.0415,21,8.5,0
"8595",40,"OMAHA",31,571327,"2020-07-04",-0.113,0.0757,0.977,-0.12,-0.326,0.0757,-0.083,NA,0.33,NA,0.044,26.5,11,0
"8596",40,"OMAHA",31,571327,"2020-07-05",-0.0914,0.0614,1.01,-0.133,-0.306,0.0757,-0.083,NA,0.36,NA,0.041,26,16,0
"8597",40,"OMAHA",31,571327,"2020-07-06",-0.0786,0.0714,1.04,-0.12,-0.296,0.0771,-0.0847,NA,0.37,NA,0.035,32,18,0
"8598",40,"OMAHA",31,571327,"2020-07-07",-0.0829,0.0686,1.04,-0.119,-0.3,0.0786,-0.0861,NA,0.285,NA,0.044,33,11.5,0
"8599",40,"OMAHA",31,571327,"2020-07-08",-0.0943,0.0571,1.05,-0.121,-0.301,0.08,-0.0877,NA,0.29,NA,0.036,36.5,10.5,0
"8600",40,"OMAHA",31,571327,"2020-07-09",-0.109,0.0329,1.04,-0.126,-0.3,0.0814,-0.0891,NA,0.27,NA,0.042,12.5,5,0
"8601",40,"OMAHA",31,571327,"2020-07-10",-0.107,0.03,1.03,-0.127,-0.301,0.0814,-0.0891,NA,0.42,NA,0.0375,20.5,5,0
"8602",40,"OMAHA",31,571327,"2020-07-11",-0.103,0.03,1.03,-0.13,-0.301,0.0814,-0.0891,NA,0.38,NA,0.045,15,6,0
"8603",40,"OMAHA",31,571327,"2020-07-12",-0.1,0.0329,1.06,-0.129,-0.306,0.0814,-0.0891,NA,0.32,NA,0.036,14,5,0
"8604",40,"OMAHA",31,571327,"2020-07-13",-0.103,0.0329,1.07,-0.126,-0.3,0.08,-0.0874,NA,0.35,NA,0.0335,24.5,6,0
"8605",40,"OMAHA",31,571327,"2020-07-14",-0.104,0.0329,1.07,-0.13,-0.297,0.08,-0.0874,NA,0.175,NA,0.04,28,8,0
"8606",40,"OMAHA",31,571327,"2020-07-15",-0.103,0.0357,1.05,-0.134,-0.296,0.0814,-0.089,NA,0.16,NA,0.0325,13,6,0
"8607",40,"OMAHA",31,571327,"2020-07-16",-0.104,0.0386,1.04,-0.139,-0.294,0.0814,-0.089,NA,0.29,NA,0.018,16.5,6,0
"8608",40,"OMAHA",31,571327,"2020-07-17",-0.104,0.0443,1.04,-0.139,-0.294,0.0814,-0.089,NA,0.2,NA,0.0355,23,8,0
"8609",40,"OMAHA",31,571327,"2020-07-18",-0.107,0.0443,0.976,-0.146,-0.301,0.0829,-0.0915,NA,0.17,NA,0.0355,46,17,0
"8610",40,"OMAHA",31,571327,"2020-07-19",-0.107,0.0443,0.946,-0.151,-0.303,0.0829,-0.0915,NA,0.17,NA,0.0265,17.5,6,0
"8611",40,"OMAHA",31,571327,"2020-07-20",-0.107,0.0414,0.931,-0.153,-0.306,0.0843,-0.0932,NA,0.275,NA,0.037,8,3,0
"8612",40,"OMAHA",31,571327,"2020-07-21",-0.106,0.0414,0.943,-0.151,-0.307,0.0843,-0.0932,NA,0.27,NA,0.028,9,3,0
"8613",40,"OMAHA",31,571327,"2020-07-22",-0.106,0.0414,0.984,-0.149,-0.307,0.0829,-0.0916,NA,0.21,NA,0.022,18,5,0
"8614",40,"OMAHA",31,571327,"2020-07-23",-0.106,0.0414,0.98,-0.151,-0.307,0.0829,-0.0916,NA,0.295,NA,0.023,23.5,5,0
"8615",40,"OMAHA",31,571327,"2020-07-24",-0.107,0.0386,0.976,-0.154,-0.307,0.0829,-0.0916,NA,0.38,NA,0.029,22,8,0
"8616",40,"OMAHA",31,571327,"2020-07-25",-0.106,0.0371,1.01,-0.153,-0.306,0.0814,-0.0891,NA,0.35,NA,0.028,NA,8,0
"8617",40,"OMAHA",31,571327,"2020-07-26",-0.111,0.0314,0.933,-0.157,-0.309,0.0829,-0.092,NA,0.33,NA,0.0205,NA,6,0
"8618",40,"OMAHA",31,571327,"2020-07-27",-0.109,0.0371,0.956,-0.157,-0.307,0.0814,-0.0903,NA,0.28,NA,0.028,11.5,4,0
"8619",40,"OMAHA",31,571327,"2020-07-28",-0.11,0.0357,0.943,-0.16,-0.307,0.08,-0.0889,NA,0.35,NA,0.0225,16,5,0
"8620",40,"OMAHA",31,571327,"2020-07-29",-0.111,0.0329,0.88,-0.164,-0.309,0.0814,-0.0905,NA,0.405,NA,0.024,10.5,4,0.001
"8621",40,"OMAHA",31,571327,"2020-07-30",-0.11,0.03,0.884,-0.16,-0.31,0.0814,-0.0905,NA,0.31,NA,0.0275,22,5,0.001
"8622",40,"OMAHA",31,571327,"2020-07-31",-0.103,0.0329,0.917,-0.157,-0.311,0.08,-0.0892,NA,0.31,NA,0.0215,19.5,6,0.004
"8623",40,"OMAHA",31,571327,"2020-08-01",-0.1,0.0329,0.889,-0.161,-0.311,0.08,-0.0892,NA,NA,NA,NA,NA,NA,NA
"8624",40,"OMAHA",31,571327,"2020-08-02",-0.0914,0.0414,0.991,-0.151,-0.31,0.0771,-0.0833,NA,NA,NA,NA,NA,NA,NA
"8625",40,"OMAHA",31,571327,"2020-08-03",-0.0886,0.0429,1.01,-0.153,-0.31,0.0757,-0.0817,NA,0.45,NA,0.029,8.5,5.5,0
"8626",40,"OMAHA",31,571327,"2020-08-04",-0.0857,0.0457,1.03,-0.151,-0.31,0.0757,-0.0817,NA,0.29,NA,0.0195,16,6,0
"8627",40,"OMAHA",31,571327,"2020-08-05",-0.0857,0.05,1.08,-0.15,-0.309,0.0729,-0.0785,NA,0.3,NA,0.0365,22.5,6.5,0
"8628",40,"OMAHA",31,571327,"2020-08-06",-0.09,0.0514,1.03,-0.157,-0.309,0.0729,-0.0785,NA,0.34,NA,0.031,19,8,0
"8629",40,"OMAHA",31,571327,"2020-08-07",-0.0943,0.0486,1.01,-0.156,-0.307,0.0729,-0.0785,NA,0.395,NA,0.034,22,8,0
"8630",40,"OMAHA",31,571327,"2020-08-08",-0.0943,0.0486,1.04,-0.154,-0.307,0.0729,-0.0785,NA,0.53,NA,0.033,20,9,0
"8631",40,"OMAHA",31,571327,"2020-08-09",-0.0971,0.0471,0.993,-0.161,-0.307,0.0743,-0.0814,NA,0.34,NA,0.033,17,9.5,0
"8632",40,"OMAHA",31,571327,"2020-08-10",-0.0971,0.0414,0.944,-0.159,-0.307,0.0729,-0.0797,NA,0.25,NA,0.028,18.5,7,0
"8633",40,"OMAHA",31,571327,"2020-08-11",-0.0986,0.04,0.91,-0.161,-0.306,0.0714,-0.0783,NA,0.2,NA,0.027,19,5,0
"8634",40,"OMAHA",31,571327,"2020-08-12",-0.1,0.0357,0.876,-0.163,-0.306,0.0714,-0.0783,NA,0.275,NA,0.034,30.5,9.5,0
"8635",40,"OMAHA",31,571327,"2020-08-13",-0.1,0.0357,0.891,-0.16,-0.304,0.07,-0.0768,NA,0.305,NA,0.028,24,7,0
"8636",40,"OMAHA",31,571327,"2020-08-14",-0.104,0.0329,0.836,-0.166,-0.304,0.0714,-0.0782,NA,0.275,NA,0.026,21,8,0
"8637",40,"OMAHA",31,571327,"2020-08-15",-0.104,0.0386,0.834,-0.161,-0.303,0.07,-0.0757,NA,0.255,NA,0.029,19,6,0
"8638",40,"OMAHA",31,571327,"2020-08-16",-0.109,0.0343,0.811,-0.161,-0.306,0.0714,-0.0786,NA,0.28,NA,0.027,28,9,0
"8639",40,"OMAHA",31,571327,"2020-08-17",NA,NA,NA,NA,-0.304,0.0714,-0.0786,NA,0.26,NA,0.021,17,6.5,0
"8640",40,"OMAHA",31,571327,"2020-08-18",NA,NA,NA,NA,-0.303,0.0729,-0.08,NA,0.32,NA,0.0195,27,7,0
"8641",40,"OMAHA",31,571327,"2020-08-19",NA,NA,NA,NA,-0.301,0.0729,-0.08,NA,0.29,NA,0.0215,35,6,0
"8642",40,"OMAHA",31,571327,"2020-08-20",NA,NA,NA,NA,-0.3,0.0729,-0.08,NA,0.21,NA,0.029,33,9,0
"8643",40,"OMAHA",31,571327,"2020-08-21",NA,NA,NA,NA,-0.297,0.0714,-0.0786,NA,0.295,NA,0.033,36,9.5,0
"8644",40,"OMAHA",31,571327,"2020-08-22",NA,NA,NA,NA,-0.296,0.0729,-0.0811,NA,0.22,NA,0.034,38,11,0
"8645",40,"OMAHA",31,571327,"2020-08-23",NA,NA,NA,NA,-0.294,0.0729,-0.0811,NA,0.33,NA,0.04,39,13,0
"8646",40,"OMAHA",31,571327,"2020-08-24",NA,NA,NA,NA,-0.293,0.0757,-0.0845,NA,0.32,NA,0.0385,38,11.5,0
"8647",40,"OMAHA",31,571327,"2020-08-25",NA,NA,NA,NA,-0.291,0.0757,-0.0845,NA,0.24,NA,0.035,48.5,14,0
"8648",40,"OMAHA",31,571327,"2020-08-26",NA,NA,NA,NA,-0.29,0.0757,-0.0845,NA,0.25,NA,0.035,42,14.5,0
"8649",40,"OMAHA",31,571327,"2020-08-27",NA,NA,NA,NA,-0.289,0.0757,-0.0845,NA,0.205,NA,0.032,38,8,0
"8650",40,"OMAHA",31,571327,"2020-08-28",NA,NA,NA,NA,-0.287,0.0757,-0.0845,NA,0.21,NA,0.027,35.5,6.5,0
"8651",40,"OMAHA",31,571327,"2020-08-29",NA,NA,NA,NA,-0.289,0.0743,-0.082,NA,0.19,NA,0.032,23,8,0
"8652",40,"OMAHA",31,571327,"2020-08-30",NA,NA,NA,NA,-0.287,0.0729,-0.0791,NA,0.31,NA,0.0235,34,10,0.001
"8653",40,"OMAHA",31,571327,"2020-08-31",NA,NA,NA,NA,-0.286,0.0714,-0.0774,NA,0.19,NA,0.034,16.5,7,0
"8654",40,"OMAHA",31,571327,"2020-09-01",NA,NA,NA,NA,-0.286,0.07,-0.076,NA,0.19,NA,0.026,19.5,6,0
"8655",40,"OMAHA",31,571327,"2020-09-02",NA,NA,NA,NA,-0.286,0.0686,-0.0744,NA,0.28,NA,0.017,25.5,6,0
"8656",40,"OMAHA",31,571327,"2020-09-03",NA,NA,NA,NA,-0.286,0.0657,-0.0716,NA,0.22,NA,0.031,26,6,0
"8657",40,"OMAHA",31,571327,"2020-09-04",NA,NA,NA,NA,-0.289,0.0629,-0.0688,NA,0.33,NA,0.022,32,7,0.001
"8658",40,"OMAHA",31,571327,"2020-09-05",NA,NA,NA,NA,-0.3,0.0629,-0.0688,NA,0.36,NA,0.027,41,10,5e-04
"8659",40,"OMAHA",31,571327,"2020-09-06",NA,NA,NA,NA,-0.31,0.06,-0.063,NA,0.18,NA,0.046,40.5,10,0
"8660",40,"OMAHA",31,571327,"2020-09-07",NA,NA,NA,NA,-0.367,0.0729,-0.0782,NA,0.19,NA,0.027,29,7,0
"8661",40,"OMAHA",31,571327,"2020-09-08",NA,NA,NA,NA,-0.314,0.0643,-0.0672,NA,0.15,NA,0.019,7,4,0
"8662",40,"OMAHA",31,571327,"2020-09-09",NA,NA,NA,NA,-0.314,0.0686,-0.072,NA,0.195,NA,0.015,4,4,0
"8663",40,"OMAHA",31,571327,"2020-09-10",NA,NA,NA,NA,-0.314,0.0729,-0.0763,NA,0.24,NA,0.015,4,4,0
"8664",40,"OMAHA",31,571327,"2020-09-11",NA,NA,NA,NA,-0.31,0.0771,-0.0804,NA,0.2,NA,0.008,4,4,0
"8665",40,"OMAHA",31,571327,"2020-09-12",NA,NA,NA,NA,-0.296,0.0786,-0.0829,NA,0.19,NA,0.007,7,5,0
"8666",40,"OMAHA",31,571327,"2020-09-13",NA,NA,NA,NA,-0.286,0.0814,-0.0887,NA,0.38,NA,0.0095,11,11,5e-04
"8667",40,"OMAHA",31,571327,"2020-09-14",NA,NA,NA,NA,-0.28,0.08,-0.087,NA,0.32,NA,0.023,13,7,0.001
"8668",40,"OMAHA",31,571327,"2020-09-15",NA,NA,NA,NA,-0.27,0.0743,-0.0815,NA,0.25,NA,0.0275,19.5,9,0
"8669",40,"OMAHA",31,571327,"2020-09-16",NA,NA,NA,NA,-0.267,0.07,-0.0767,NA,0.29,NA,0.0215,26,9,5e-04
"8670",40,"OMAHA",31,571327,"2020-09-17",NA,NA,NA,NA,-0.264,0.0671,-0.0738,NA,0.225,NA,0.022,31,10,5e-04
"8671",40,"OMAHA",31,571327,"2020-09-18",NA,NA,NA,NA,-0.263,0.0629,-0.0696,NA,0.16,NA,0.022,24,7,0
"8672",40,"OMAHA",31,571327,"2020-09-19",NA,NA,NA,NA,-0.266,0.0614,-0.0671,NA,0.2,NA,0.026,32,10,0.001
"8673",40,"OMAHA",31,571327,"2020-09-20",NA,NA,NA,NA,-0.266,0.06,-0.0642,NA,0.25,NA,0.032,26,12,0.001
"8674",40,"OMAHA",31,571327,"2020-09-21",NA,NA,NA,NA,-0.27,0.06,-0.0642,NA,0.35,NA,0.036,25,10,0.001
"8675",40,"OMAHA",31,571327,"2020-09-22",NA,NA,NA,NA,-0.273,0.0614,-0.0656,NA,0.22,NA,0.036,30,13,5e-04
"8676",40,"OMAHA",31,571327,"2020-09-23",NA,NA,NA,NA,-0.271,0.0614,-0.0656,NA,0.195,NA,0.028,29,7,5e-04
"8677",40,"OMAHA",31,571327,"2020-09-24",NA,NA,NA,NA,-0.27,0.0614,-0.0656,NA,0.2,NA,0.023,21,5.5,0
"8678",40,"OMAHA",31,571327,"2020-09-25",NA,NA,NA,NA,-0.271,0.0629,-0.067,NA,0.26,NA,0.0185,37,9,5e-04
"8679",40,"OMAHA",31,571327,"2020-09-26",NA,NA,NA,NA,-0.27,0.0643,-0.0695,NA,0.27,NA,0.029,59,14,5e-04
"8680",40,"OMAHA",31,571327,"2020-09-27",NA,NA,NA,NA,-0.27,0.0671,-0.0753,NA,0.17,NA,0.0325,70.5,12,5e-04
"8681",41,"OAKLAND",6,1671329,"2020-02-24",0.00571,0.0171,0.156,0.0257,0.02,-0.00286,0.00541,NA,NA,NA,NA,NA,NA,NA
"8682",41,"OAKLAND",6,1671329,"2020-02-25",0.01,0.0157,0.163,0.0286,0.0243,-0.00429,0.00681,NA,NA,NA,NA,NA,NA,NA
"8683",41,"OAKLAND",6,1671329,"2020-02-26",0.0143,0.0186,0.171,0.0314,0.0271,-0.00571,0.00841,NA,NA,NA,NA,NA,NA,NA
"8684",41,"OAKLAND",6,1671329,"2020-02-27",0.0186,0.0229,0.186,0.0343,0.03,-0.00714,0.00984,NA,NA,NA,NA,NA,NA,NA
"8685",41,"OAKLAND",6,1671329,"2020-02-28",0.0214,0.0286,0.186,0.0357,0.0314,-0.00714,0.00984,NA,NA,NA,NA,NA,NA,NA
"8686",41,"OAKLAND",6,1671329,"2020-02-29",0.0229,0.0343,0.18,0.0329,0.03,-0.00714,0.00984,NA,NA,NA,NA,NA,NA,NA
"8687",41,"OAKLAND",6,1671329,"2020-03-01",0.0257,0.0414,0.164,0.0129,0.0314,-0.00571,0.00694,NA,NA,NA,NA,NA,NA,NA
"8688",41,"OAKLAND",6,1671329,"2020-03-02",0.0314,0.0514,0.161,0.0114,0.03,-0.00571,0.00694,NA,NA,NA,NA,NA,NA,NA
