"","cityid","cityname","stateabbrev","statename","statefips","city_pop2019","year","month","day","gps_retail_and_recreation","gps_grocery_and_pharmacy","gps_parks","gps_transit_stations","gps_workplaces","gps_residential","gps_away_from_home"
"8647",40,"Omaha","NE","Nebraska",31,571327,2020,8,25,NA,NA,NA,NA,-0.291,0.0757,-0.0845
"8648",40,"Omaha","NE","Nebraska",31,571327,2020,8,26,NA,NA,NA,NA,-0.29,0.0757,-0.0845
"8649",40,"Omaha","NE","Nebraska",31,571327,2020,8,27,NA,NA,NA,NA,-0.289,0.0757,-0.0845
"8650",40,"Omaha","NE","Nebraska",31,571327,2020,8,28,NA,NA,NA,NA,-0.287,0.0757,-0.0845
"8651",40,"Omaha","NE","Nebraska",31,571327,2020,8,29,NA,NA,NA,NA,-0.289,0.0743,-0.082
"8652",40,"Omaha","NE","Nebraska",31,571327,2020,8,30,NA,NA,NA,NA,-0.287,0.0729,-0.0791
"8653",40,"Omaha","NE","Nebraska",31,571327,2020,8,31,NA,NA,NA,NA,-0.286,0.0714,-0.0774
"8654",40,"Omaha","NE","Nebraska",31,571327,2020,9,1,NA,NA,NA,NA,-0.286,0.07,-0.076
"8655",40,"Omaha","NE","Nebraska",31,571327,2020,9,2,NA,NA,NA,NA,-0.286,0.0686,-0.0744
"8656",40,"Omaha","NE","Nebraska",31,571327,2020,9,3,NA,NA,NA,NA,-0.286,0.0657,-0.0716
"8657",40,"Omaha","NE","Nebraska",31,571327,2020,9,4,NA,NA,NA,NA,-0.289,0.0629,-0.0688
"8658",40,"Omaha","NE","Nebraska",31,571327,2020,9,5,NA,NA,NA,NA,-0.3,0.0629,-0.0688
"8659",40,"Omaha","NE","Nebraska",31,571327,2020,9,6,NA,NA,NA,NA,-0.31,0.06,-0.063
"8660",40,"Omaha","NE","Nebraska",31,571327,2020,9,7,NA,NA,NA,NA,-0.367,0.0729,-0.0782
"8661",40,"Omaha","NE","Nebraska",31,571327,2020,9,8,NA,NA,NA,NA,-0.314,0.0643,-0.0672
"8662",40,"Omaha","NE","Nebraska",31,571327,2020,9,9,NA,NA,NA,NA,-0.314,0.0686,-0.072
"8663",40,"Omaha","NE","Nebraska",31,571327,2020,9,10,NA,NA,NA,NA,-0.314,0.0729,-0.0763
"8664",40,"Omaha","NE","Nebraska",31,571327,2020,9,11,NA,NA,NA,NA,-0.31,0.0771,-0.0804
"8665",40,"Omaha","NE","Nebraska",31,571327,2020,9,12,NA,NA,NA,NA,-0.296,0.0786,-0.0829
"8666",40,"Omaha","NE","Nebraska",31,571327,2020,9,13,NA,NA,NA,NA,-0.286,0.0814,-0.0887
"8667",40,"Omaha","NE","Nebraska",31,571327,2020,9,14,NA,NA,NA,NA,-0.28,0.08,-0.087
"8668",40,"Omaha","NE","Nebraska",31,571327,2020,9,15,NA,NA,NA,NA,-0.27,0.0743,-0.0815
"8669",40,"Omaha","NE","Nebraska",31,571327,2020,9,16,NA,NA,NA,NA,-0.267,0.07,-0.0767
"8670",40,"Omaha","NE","Nebraska",31,571327,2020,9,17,NA,NA,NA,NA,-0.264,0.0671,-0.0738
"8671",40,"Omaha","NE","Nebraska",31,571327,2020,9,18,NA,NA,NA,NA,-0.263,0.0629,-0.0696
"8672",40,"Omaha","NE","Nebraska",31,571327,2020,9,19,NA,NA,NA,NA,-0.266,0.0614,-0.0671
"8673",40,"Omaha","NE","Nebraska",31,571327,2020,9,20,NA,NA,NA,NA,-0.266,0.06,-0.0642
"8674",40,"Omaha","NE","Nebraska",31,571327,2020,9,21,NA,NA,NA,NA,-0.27,0.06,-0.0642
"8675",40,"Omaha","NE","Nebraska",31,571327,2020,9,22,NA,NA,NA,NA,-0.273,0.0614,-0.0656
"8676",40,"Omaha","NE","Nebraska",31,571327,2020,9,23,NA,NA,NA,NA,-0.271,0.0614,-0.0656
"8677",40,"Omaha","NE","Nebraska",31,571327,2020,9,24,NA,NA,NA,NA,-0.27,0.0614,-0.0656
"8678",40,"Omaha","NE","Nebraska",31,571327,2020,9,25,NA,NA,NA,NA,-0.271,0.0629,-0.067
"8679",40,"Omaha","NE","Nebraska",31,571327,2020,9,26,NA,NA,NA,NA,-0.27,0.0643,-0.0695
"8680",40,"Omaha","NE","Nebraska",31,571327,2020,9,27,NA,NA,NA,NA,-0.27,0.0671,-0.0753
"8681",41,"Oakland","CA","California",6,1671329,2020,2,24,0.00571,0.0171,0.156,0.0257,0.02,-0.00286,0.00541
"8682",41,"Oakland","CA","California",6,1671329,2020,2,25,0.01,0.0157,0.163,0.0286,0.0243,-0.00429,0.00681
"8683",41,"Oakland","CA","California",6,1671329,2020,2,26,0.0143,0.0186,0.171,0.0314,0.0271,-0.00571,0.00841
"8684",41,"Oakland","CA","California",6,1671329,2020,2,27,0.0186,0.0229,0.186,0.0343,0.03,-0.00714,0.00984
"8685",41,"Oakland","CA","California",6,1671329,2020,2,28,0.0214,0.0286,0.186,0.0357,0.0314,-0.00714,0.00984
"8686",41,"Oakland","CA","California",6,1671329,2020,2,29,0.0229,0.0343,0.18,0.0329,0.03,-0.00714,0.00984
"8687",41,"Oakland","CA","California",6,1671329,2020,3,1,0.0257,0.0414,0.164,0.0129,0.0314,-0.00571,0.00694
"8688",41,"Oakland","CA","California",6,1671329,2020,3,2,0.0314,0.0514,0.161,0.0114,0.03,-0.00571,0.00694
"8689",41,"Oakland","CA","California",6,1671329,2020,3,3,0.0371,0.0657,0.183,0.00429,0.0271,-0.00571,0.00694
"8690",41,"Oakland","CA","California",6,1671329,2020,3,4,0.0357,0.0714,0.187,-0.00429,0.0257,-0.00429,0.00534
"8691",41,"Oakland","CA","California",6,1671329,2020,3,5,0.0314,0.0743,0.171,-0.0171,0.0214,-0.00143,0.00246
"8692",41,"Oakland","CA","California",6,1671329,2020,3,6,0.0286,0.0743,0.159,-0.0271,0.0157,0.00143,-0.000304
"8693",41,"Oakland","CA","California",6,1671329,2020,3,7,0.0171,0.07,0.106,-0.0414,0.0129,0.00714,-0.0103
"8694",41,"Oakland","CA","California",6,1671329,2020,3,8,0.00571,0.0629,0.104,-0.0543,0.00857,0.00857,-0.0132
"8695",41,"Oakland","CA","California",6,1671329,2020,3,9,2.66e-10,0.0614,0.12,-0.0743,-0.00429,0.0143,-0.02
"8696",41,"Oakland","CA","California",6,1671329,2020,3,10,-0.00857,0.0557,0.103,-0.0957,-0.0186,0.0214,-0.027
"8697",41,"Oakland","CA","California",6,1671329,2020,3,11,-0.0114,0.0571,0.114,-0.117,-0.0371,0.0286,-0.035
"8698",41,"Oakland","CA","California",6,1671329,2020,3,12,-0.0143,0.0714,0.134,-0.146,-0.0586,0.0371,-0.0436
"8699",41,"Oakland","CA","California",6,1671329,2020,3,13,-0.0243,0.101,0.14,-0.179,-0.0829,0.0457,-0.0519
"8700",41,"Oakland","CA","California",6,1671329,2020,3,14,-0.0514,0.111,0.0943,-0.214,-0.0957,0.0543,-0.0669
"8701",41,"Oakland","CA","California",6,1671329,2020,3,15,-0.0843,0.114,0.0157,-0.254,-0.113,0.0643,-0.0873
"8702",41,"Oakland","CA","California",6,1671329,2020,3,16,-0.0929,0.161,-0.0357,-0.296,-0.156,0.0786,-0.104
"8703",41,"Oakland","CA","California",6,1671329,2020,3,17,-0.154,0.144,-0.0914,-0.361,-0.227,0.11,-0.135
"8704",41,"Oakland","CA","California",6,1671329,2020,3,18,-0.219,0.12,-0.15,-0.427,-0.296,0.141,-0.17
"8705",41,"Oakland","CA","California",6,1671329,2020,3,19,-0.281,0.0843,-0.164,-0.486,-0.36,0.17,-0.199
"8706",41,"Oakland","CA","California",6,1671329,2020,3,20,-0.343,0.0329,-0.169,-0.536,-0.42,0.199,-0.226
"8707",41,"Oakland","CA","California",6,1671329,2020,3,21,-0.39,-0.00857,-0.104,-0.566,-0.464,0.211,-0.249
"8708",41,"Oakland","CA","California",6,1671329,2020,3,22,-0.436,-0.0514,-0.0471,-0.601,-0.506,0.221,-0.269
"8709",41,"Oakland","CA","California",6,1671329,2020,3,23,-0.497,-0.14,-0.0543,-0.64,-0.544,0.241,-0.293
"8710",41,"Oakland","CA","California",6,1671329,2020,3,24,-0.507,-0.164,-0.0871,-0.656,-0.553,0.247,-0.299
"8711",41,"Oakland","CA","California",6,1671329,2020,3,25,-0.511,-0.179,-0.0786,-0.664,-0.559,0.25,-0.302
"8712",41,"Oakland","CA","California",6,1671329,2020,3,26,-0.517,-0.193,-0.104,-0.671,-0.563,0.253,-0.305
"8713",41,"Oakland","CA","California",6,1671329,2020,3,27,-0.521,-0.207,-0.12,-0.679,-0.567,0.256,-0.307
"8714",41,"Oakland","CA","California",6,1671329,2020,3,28,-0.526,-0.219,-0.176,-0.69,-0.574,0.259,-0.312
"8715",41,"Oakland","CA","California",6,1671329,2020,3,29,-0.527,-0.223,-0.194,-0.694,-0.58,0.261,-0.318
"8716",41,"Oakland","CA","California",6,1671329,2020,3,30,-0.526,-0.223,-0.163,-0.694,-0.581,0.26,-0.317
"8717",41,"Oakland","CA","California",6,1671329,2020,3,31,-0.521,-0.219,-0.107,-0.691,-0.583,0.257,-0.314
"8718",41,"Oakland","CA","California",6,1671329,2020,4,1,-0.52,-0.216,-0.101,-0.691,-0.584,0.256,-0.312
"8719",41,"Oakland","CA","California",6,1671329,2020,4,2,-0.52,-0.214,-0.1,-0.693,-0.587,0.256,-0.312
"8720",41,"Oakland","CA","California",6,1671329,2020,4,3,-0.519,-0.21,-0.0986,-0.693,-0.59,0.256,-0.312
"8721",41,"Oakland","CA","California",6,1671329,2020,4,4,-0.52,-0.213,-0.114,-0.694,-0.594,0.257,-0.315
"8722",41,"Oakland","CA","California",6,1671329,2020,4,5,-0.53,-0.226,-0.181,-0.706,-0.601,0.259,-0.318
"8723",41,"Oakland","CA","California",6,1671329,2020,4,6,-0.537,-0.234,-0.246,-0.711,-0.606,0.263,-0.323
"8724",41,"Oakland","CA","California",6,1671329,2020,4,7,-0.54,-0.237,-0.249,-0.711,-0.606,0.264,-0.324
"8725",41,"Oakland","CA","California",6,1671329,2020,4,8,-0.547,-0.246,-0.267,-0.713,-0.607,0.266,-0.326
"8726",41,"Oakland","CA","California",6,1671329,2020,4,9,-0.553,-0.253,-0.281,-0.713,-0.609,0.267,-0.327
"8727",41,"Oakland","CA","California",6,1671329,2020,4,10,-0.556,-0.259,-0.276,-0.713,-0.61,0.269,-0.329
"8728",41,"Oakland","CA","California",6,1671329,2020,4,11,-0.551,-0.251,-0.233,-0.707,-0.607,0.266,-0.324
"8729",41,"Oakland","CA","California",6,1671329,2020,4,12,-0.554,-0.254,-0.177,-0.697,-0.603,0.263,-0.318
"8730",41,"Oakland","CA","California",6,1671329,2020,4,13,-0.551,-0.253,-0.114,-0.69,-0.6,0.26,-0.314
"8731",41,"Oakland","CA","California",6,1671329,2020,4,14,-0.551,-0.257,-0.103,-0.687,-0.599,0.26,-0.314
"8732",41,"Oakland","CA","California",6,1671329,2020,4,15,-0.553,-0.254,-0.08,-0.683,-0.596,0.259,-0.313
"8733",41,"Oakland","CA","California",6,1671329,2020,4,16,-0.569,-0.253,-0.0757,-0.681,-0.593,0.259,-0.313
"8734",41,"Oakland","CA","California",6,1671329,2020,4,17,-0.586,-0.253,-0.0886,-0.681,-0.589,0.257,-0.311
"8735",41,"Oakland","CA","California",6,1671329,2020,4,18,-0.6,-0.25,-0.0629,-0.676,-0.581,0.256,-0.309
"8736",41,"Oakland","CA","California",6,1671329,2020,4,19,-0.601,-0.234,-0.0357,-0.673,-0.574,0.254,-0.306
"8737",41,"Oakland","CA","California",6,1671329,2020,4,20,-0.619,-0.23,-0.0514,-0.673,-0.573,0.254,-0.306
"8738",41,"Oakland","CA","California",6,1671329,2020,4,21,-0.637,-0.227,-0.06,-0.676,-0.571,0.254,-0.306
"8739",41,"Oakland","CA","California",6,1671329,2020,4,22,-0.65,-0.229,-0.05,-0.677,-0.571,0.254,-0.306
"8740",41,"Oakland","CA","California",6,1671329,2020,4,23,-0.647,-0.227,-0.0243,-0.676,-0.57,0.253,-0.304
"8741",41,"Oakland","CA","California",6,1671329,2020,4,24,-0.646,-0.226,0.00429,-0.673,-0.569,0.251,-0.303
"8742",41,"Oakland","CA","California",6,1671329,2020,4,25,-0.643,-0.226,0.0171,-0.671,-0.567,0.251,-0.303
"8743",41,"Oakland","CA","California",6,1671329,2020,4,26,-0.64,-0.22,0.0314,-0.669,-0.566,0.251,-0.303
"8744",41,"Oakland","CA","California",6,1671329,2020,4,27,-0.637,-0.217,0.0543,-0.666,-0.563,0.25,-0.301
"8745",41,"Oakland","CA","California",6,1671329,2020,4,28,-0.634,-0.214,0.0614,-0.661,-0.563,0.237,-0.289
"8746",41,"Oakland","CA","California",6,1671329,2020,4,29,-0.63,-0.214,0.0414,-0.659,-0.561,0.237,-0.289
"8747",41,"Oakland","CA","California",6,1671329,2020,4,30,-0.623,-0.213,0.0386,-0.656,-0.56,0.236,-0.287
"8748",41,"Oakland","CA","California",6,1671329,2020,5,1,-0.613,-0.207,0.0357,-0.651,-0.559,0.234,-0.286
"8749",41,"Oakland","CA","California",6,1671329,2020,5,2,-0.606,-0.203,0.03,-0.649,-0.556,0.233,-0.284
"8750",41,"Oakland","CA","California",6,1671329,2020,5,3,-0.597,-0.199,0.0457,-0.643,-0.55,0.231,-0.281
"8751",41,"Oakland","CA","California",6,1671329,2020,5,4,-0.587,-0.193,0.05,-0.641,-0.547,0.23,-0.279
"8752",41,"Oakland","CA","California",6,1671329,2020,5,5,-0.577,-0.184,0.0543,-0.64,-0.543,0.239,-0.287
"8753",41,"Oakland","CA","California",6,1671329,2020,5,6,-0.57,-0.176,0.0829,-0.639,-0.54,0.236,-0.284
"8754",41,"Oakland","CA","California",6,1671329,2020,5,7,-0.567,-0.167,0.0986,-0.636,-0.537,0.234,-0.283
"8755",41,"Oakland","CA","California",6,1671329,2020,5,8,-0.566,-0.16,0.109,-0.634,-0.533,0.231,-0.28
"8756",41,"Oakland","CA","California",6,1671329,2020,5,9,-0.56,-0.143,0.127,-0.629,-0.527,0.227,-0.272
"8757",41,"Oakland","CA","California",6,1671329,2020,5,10,-0.557,-0.13,0.107,-0.624,-0.521,0.223,-0.264
"8758",41,"Oakland","CA","California",6,1671329,2020,5,11,-0.56,-0.137,0.07,-0.626,-0.52,0.223,-0.264
"8759",41,"Oakland","CA","California",6,1671329,2020,5,12,-0.561,-0.139,0.0543,-0.626,-0.519,0.223,-0.264
"8760",41,"Oakland","CA","California",6,1671329,2020,5,13,-0.56,-0.139,0.0286,-0.624,-0.516,0.223,-0.264
"8761",41,"Oakland","CA","California",6,1671329,2020,5,14,-0.559,-0.14,0.00714,-0.626,-0.514,0.221,-0.262
"8762",41,"Oakland","CA","California",6,1671329,2020,5,15,-0.557,-0.144,0.0129,-0.627,-0.513,0.22,-0.261
"8763",41,"Oakland","CA","California",6,1671329,2020,5,16,-0.557,-0.157,0.03,-0.63,-0.51,0.22,-0.261
"8764",41,"Oakland","CA","California",6,1671329,2020,5,17,-0.559,-0.173,0.0157,-0.639,-0.509,0.224,-0.27
"8765",41,"Oakland","CA","California",6,1671329,2020,5,18,-0.553,-0.164,0.0457,-0.639,-0.507,0.223,-0.268
"8766",41,"Oakland","CA","California",6,1671329,2020,5,19,-0.547,-0.163,0.0643,-0.639,-0.504,0.221,-0.266
"8767",41,"Oakland","CA","California",6,1671329,2020,5,20,-0.541,-0.159,0.0943,-0.639,-0.501,0.22,-0.265
"8768",41,"Oakland","CA","California",6,1671329,2020,5,21,-0.534,-0.153,0.126,-0.636,-0.499,0.219,-0.263
"8769",41,"Oakland","CA","California",6,1671329,2020,5,22,-0.527,-0.144,0.141,-0.633,-0.496,0.217,-0.262
"8770",41,"Oakland","CA","California",6,1671329,2020,5,23,-0.523,-0.139,0.15,-0.63,-0.49,0.216,-0.26
"8771",41,"Oakland","CA","California",6,1671329,2020,5,24,-0.514,-0.129,0.213,-0.62,-0.486,0.21,-0.248
"8772",41,"Oakland","CA","California",6,1671329,2020,5,25,-0.514,-0.124,0.29,-0.626,-0.516,0.213,-0.251
"8773",41,"Oakland","CA","California",6,1671329,2020,5,26,-0.51,-0.126,0.223,-0.619,-0.483,0.209,-0.247
"8774",41,"Oakland","CA","California",6,1671329,2020,5,27,-0.507,-0.124,0.223,-0.617,-0.48,0.207,-0.245
"8775",41,"Oakland","CA","California",6,1671329,2020,5,28,-0.506,-0.124,0.221,-0.616,-0.476,0.206,-0.243
"8776",41,"Oakland","CA","California",6,1671329,2020,5,29,-0.506,-0.13,0.216,-0.611,-0.473,0.206,-0.243
"8777",41,"Oakland","CA","California",6,1671329,2020,5,30,-0.507,-0.139,0.18,-0.611,-0.463,0.207,-0.246
"8778",41,"Oakland","CA","California",6,1671329,2020,5,31,-0.51,-0.147,0.16,-0.607,-0.453,0.21,-0.252
"8779",41,"Oakland","CA","California",6,1671329,2020,6,1,-0.511,-0.151,0.169,-0.6,-0.45,0.209,-0.25
"8780",41,"Oakland","CA","California",6,1671329,2020,6,2,-0.519,-0.157,0.159,-0.6,-0.45,0.21,-0.252
"8781",41,"Oakland","CA","California",6,1671329,2020,6,3,-0.523,-0.157,0.15,-0.599,-0.45,0.21,-0.252
"8782",41,"Oakland","CA","California",6,1671329,2020,6,4,-0.526,-0.157,0.147,-0.599,-0.45,0.21,-0.252
"8783",41,"Oakland","CA","California",6,1671329,2020,6,5,-0.529,-0.156,0.133,-0.601,-0.449,0.209,-0.25
"8784",41,"Oakland","CA","California",6,1671329,2020,6,6,-0.527,-0.147,0.169,-0.599,-0.447,0.206,-0.245
"8785",41,"Oakland","CA","California",6,1671329,2020,6,7,-0.524,-0.141,0.18,-0.599,-0.447,0.203,-0.239
"8786",41,"Oakland","CA","California",6,1671329,2020,6,8,-0.516,-0.131,0.207,-0.596,-0.443,0.2,-0.236
"8787",41,"Oakland","CA","California",6,1671329,2020,6,9,-0.507,-0.123,0.241,-0.59,-0.44,0.196,-0.232
"8788",41,"Oakland","CA","California",6,1671329,2020,6,10,-0.501,-0.123,0.276,-0.587,-0.437,0.193,-0.229
"8789",41,"Oakland","CA","California",6,1671329,2020,6,11,-0.497,-0.127,0.296,-0.584,-0.436,0.191,-0.227
"8790",41,"Oakland","CA","California",6,1671329,2020,6,12,-0.493,-0.133,0.309,-0.581,-0.434,0.19,-0.226
"8791",41,"Oakland","CA","California",6,1671329,2020,6,13,-0.489,-0.137,0.321,-0.577,-0.43,0.187,-0.221
"8792",41,"Oakland","CA","California",6,1671329,2020,6,14,-0.487,-0.141,0.337,-0.574,-0.426,0.186,-0.218
"8793",41,"Oakland","CA","California",6,1671329,2020,6,15,-0.486,-0.15,0.333,-0.573,-0.424,0.184,-0.216
"8794",41,"Oakland","CA","California",6,1671329,2020,6,16,-0.484,-0.157,0.339,-0.571,-0.423,0.183,-0.215
"8795",41,"Oakland","CA","California",6,1671329,2020,6,17,-0.483,-0.16,0.343,-0.571,-0.423,0.181,-0.213
"8796",41,"Oakland","CA","California",6,1671329,2020,6,18,-0.479,-0.157,0.346,-0.57,-0.423,0.179,-0.21
"8797",41,"Oakland","CA","California",6,1671329,2020,6,19,-0.473,-0.15,0.397,-0.566,-0.423,0.174,-0.206
"8798",41,"Oakland","CA","California",6,1671329,2020,6,20,-0.47,-0.144,0.396,-0.566,-0.42,0.173,-0.204
"8799",41,"Oakland","CA","California",6,1671329,2020,6,21,-0.467,-0.137,0.384,-0.564,-0.414,0.17,-0.198
"8800",41,"Oakland","CA","California",6,1671329,2020,6,22,-0.464,-0.136,0.389,-0.564,-0.417,0.169,-0.196
"8801",41,"Oakland","CA","California",6,1671329,2020,6,23,-0.46,-0.134,0.381,-0.564,-0.419,0.169,-0.196
"8802",41,"Oakland","CA","California",6,1671329,2020,6,24,-0.457,-0.133,0.374,-0.563,-0.417,0.169,-0.196
"8803",41,"Oakland","CA","California",6,1671329,2020,6,25,-0.456,-0.134,0.373,-0.56,-0.416,0.169,-0.196
"8804",41,"Oakland","CA","California",6,1671329,2020,6,26,-0.457,-0.139,0.33,-0.561,-0.416,0.17,-0.197
"8805",41,"Oakland","CA","California",6,1671329,2020,6,27,-0.454,-0.144,0.321,-0.56,-0.42,0.171,-0.2
"8806",41,"Oakland","CA","California",6,1671329,2020,6,28,-0.45,-0.15,0.319,-0.563,-0.421,0.173,-0.203
"8807",41,"Oakland","CA","California",6,1671329,2020,6,29,-0.441,-0.146,0.32,-0.561,-0.419,0.173,-0.203
"8808",41,"Oakland","CA","California",6,1671329,2020,6,30,-0.433,-0.143,0.317,-0.56,-0.417,0.171,-0.201
"8809",41,"Oakland","CA","California",6,1671329,2020,7,1,-0.421,-0.137,0.313,-0.556,-0.419,0.17,-0.2
"8810",41,"Oakland","CA","California",6,1671329,2020,7,2,-0.406,-0.12,0.313,-0.553,-0.421,0.167,-0.197
"8811",41,"Oakland","CA","California",6,1671329,2020,7,3,-0.393,-0.101,0.343,-0.556,-0.446,0.17,-0.2
"8812",41,"Oakland","CA","California",6,1671329,2020,7,4,-0.421,-0.127,0.304,-0.561,-0.443,0.169,-0.2
"8813",41,"Oakland","CA","California",6,1671329,2020,7,5,-0.406,-0.126,0.299,-0.551,-0.43,0.166,-0.194
"8814",41,"Oakland","CA","California",6,1671329,2020,7,6,-0.404,-0.117,0.307,-0.553,-0.426,0.167,-0.197
"8815",41,"Oakland","CA","California",6,1671329,2020,7,7,-0.406,-0.114,0.31,-0.551,-0.429,0.169,-0.198
"8816",41,"Oakland","CA","California",6,1671329,2020,7,8,-0.41,-0.117,0.311,-0.553,-0.429,0.17,-0.2
"8817",41,"Oakland","CA","California",6,1671329,2020,7,9,-0.419,-0.13,0.311,-0.557,-0.427,0.173,-0.203
"8818",41,"Oakland","CA","California",6,1671329,2020,7,10,-0.411,-0.127,0.311,-0.559,-0.427,0.173,-0.203
"8819",41,"Oakland","CA","California",6,1671329,2020,7,11,-0.407,-0.124,0.314,-0.56,-0.427,0.173,-0.203
"8820",41,"Oakland","CA","California",6,1671329,2020,7,12,-0.401,-0.119,0.317,-0.557,-0.433,0.173,-0.203
"8821",41,"Oakland","CA","California",6,1671329,2020,7,13,-0.403,-0.12,0.316,-0.559,-0.431,0.173,-0.203
"8822",41,"Oakland","CA","California",6,1671329,2020,7,14,-0.404,-0.123,0.309,-0.561,-0.43,0.173,-0.203
"8823",41,"Oakland","CA","California",6,1671329,2020,7,15,-0.404,-0.124,0.304,-0.566,-0.43,0.173,-0.203
"8824",41,"Oakland","CA","California",6,1671329,2020,7,16,-0.406,-0.127,0.299,-0.569,-0.43,0.173,-0.203
"8825",41,"Oakland","CA","California",6,1671329,2020,7,17,-0.406,-0.127,0.301,-0.57,-0.43,0.173,-0.203
"8826",41,"Oakland","CA","California",6,1671329,2020,7,18,-0.406,-0.129,0.304,-0.571,-0.43,0.173,-0.203
"8827",41,"Oakland","CA","California",6,1671329,2020,7,19,-0.406,-0.131,0.3,-0.574,-0.429,0.173,-0.203
"8828",41,"Oakland","CA","California",6,1671329,2020,7,20,-0.406,-0.134,0.3,-0.576,-0.429,0.173,-0.203
"8829",41,"Oakland","CA","California",6,1671329,2020,7,21,-0.406,-0.136,0.297,-0.577,-0.429,0.173,-0.203
"8830",41,"Oakland","CA","California",6,1671329,2020,7,22,-0.406,-0.137,0.3,-0.577,-0.429,0.173,-0.203
"8831",41,"Oakland","CA","California",6,1671329,2020,7,23,-0.406,-0.139,0.3,-0.576,-0.427,0.173,-0.203
"8832",41,"Oakland","CA","California",6,1671329,2020,7,24,-0.406,-0.141,0.293,-0.576,-0.427,0.173,-0.203
"8833",41,"Oakland","CA","California",6,1671329,2020,7,25,-0.404,-0.143,0.297,-0.574,-0.429,0.171,-0.2
"8834",41,"Oakland","CA","California",6,1671329,2020,7,26,-0.403,-0.143,0.301,-0.573,-0.431,0.171,-0.2
"8835",41,"Oakland","CA","California",6,1671329,2020,7,27,-0.401,-0.143,0.306,-0.573,-0.431,0.17,-0.199
"8836",41,"Oakland","CA","California",6,1671329,2020,7,28,-0.401,-0.144,0.309,-0.573,-0.431,0.169,-0.197
"8837",41,"Oakland","CA","California",6,1671329,2020,7,29,-0.401,-0.146,0.31,-0.571,-0.433,0.167,-0.196
"8838",41,"Oakland","CA","California",6,1671329,2020,7,30,-0.401,-0.146,0.309,-0.571,-0.436,0.166,-0.194
"8839",41,"Oakland","CA","California",6,1671329,2020,7,31,-0.4,-0.144,0.316,-0.569,-0.437,0.164,-0.193
"8840",41,"Oakland","CA","California",6,1671329,2020,8,1,-0.4,-0.143,0.309,-0.569,-0.439,0.164,-0.193
"8841",41,"Oakland","CA","California",6,1671329,2020,8,2,-0.399,-0.143,0.31,-0.566,-0.437,0.163,-0.19
"8842",41,"Oakland","CA","California",6,1671329,2020,8,3,-0.397,-0.14,0.311,-0.563,-0.437,0.163,-0.19
"8843",41,"Oakland","CA","California",6,1671329,2020,8,4,-0.396,-0.139,0.31,-0.561,-0.439,0.163,-0.19
"8844",41,"Oakland","CA","California",6,1671329,2020,8,5,-0.396,-0.139,0.28,-0.563,-0.439,0.163,-0.19
"8845",41,"Oakland","CA","California",6,1671329,2020,8,6,-0.393,-0.137,0.289,-0.563,-0.437,0.163,-0.19
"8846",41,"Oakland","CA","California",6,1671329,2020,8,7,-0.391,-0.139,0.289,-0.564,-0.437,0.163,-0.19
"8847",41,"Oakland","CA","California",6,1671329,2020,8,8,-0.389,-0.14,0.293,-0.566,-0.436,0.163,-0.19
"8848",41,"Oakland","CA","California",6,1671329,2020,8,9,-0.387,-0.139,0.293,-0.569,-0.436,0.163,-0.19
"8849",41,"Oakland","CA","California",6,1671329,2020,8,10,-0.389,-0.14,0.287,-0.571,-0.436,0.163,-0.19
"8850",41,"Oakland","CA","California",6,1671329,2020,8,11,-0.387,-0.143,0.291,-0.573,-0.436,0.163,-0.19
"8851",41,"Oakland","CA","California",6,1671329,2020,8,12,-0.386,-0.144,0.317,-0.574,-0.436,0.163,-0.19
"8852",41,"Oakland","CA","California",6,1671329,2020,8,13,-0.386,-0.147,0.306,-0.576,-0.437,0.163,-0.19
"8853",41,"Oakland","CA","California",6,1671329,2020,8,14,-0.386,-0.146,0.291,-0.579,-0.439,0.163,-0.19
"8854",41,"Oakland","CA","California",6,1671329,2020,8,15,-0.387,-0.144,0.271,-0.58,-0.443,0.163,-0.19
"8855",41,"Oakland","CA","California",6,1671329,2020,8,16,-0.39,-0.15,0.219,-0.586,-0.449,0.164,-0.193
"8856",41,"Oakland","CA","California",6,1671329,2020,8,17,NA,NA,NA,NA,-0.45,0.166,-0.195
"8857",41,"Oakland","CA","California",6,1671329,2020,8,18,NA,NA,NA,NA,-0.449,0.166,-0.195
"8858",41,"Oakland","CA","California",6,1671329,2020,8,19,NA,NA,NA,NA,-0.449,0.167,-0.196
"8859",41,"Oakland","CA","California",6,1671329,2020,8,20,NA,NA,NA,NA,-0.449,0.169,-0.198
"8860",41,"Oakland","CA","California",6,1671329,2020,8,21,NA,NA,NA,NA,-0.447,0.17,-0.199
"8861",41,"Oakland","CA","California",6,1671329,2020,8,22,NA,NA,NA,NA,-0.444,0.171,-0.201
"8862",41,"Oakland","CA","California",6,1671329,2020,8,23,NA,NA,NA,NA,-0.443,0.173,-0.204
"8863",41,"Oakland","CA","California",6,1671329,2020,8,24,NA,NA,NA,NA,-0.441,0.174,-0.206
"8864",41,"Oakland","CA","California",6,1671329,2020,8,25,NA,NA,NA,NA,-0.443,0.176,-0.207
"8865",41,"Oakland","CA","California",6,1671329,2020,8,26,NA,NA,NA,NA,-0.441,0.176,-0.207
"8866",41,"Oakland","CA","California",6,1671329,2020,8,27,NA,NA,NA,NA,-0.44,0.176,-0.207
"8867",41,"Oakland","CA","California",6,1671329,2020,8,28,NA,NA,NA,NA,-0.439,0.176,-0.207
