"","date","cityid","gps_retail_and_recreation","gps_grocery_and_pharmacy","gps_parks","gps_transit_stations","gps_workplaces","gps_residential","gps_away_from_home"
"8533",2020-08-02,53,-0.0829,-0.0186,0.271,-0.0386,-0.294,0.0729,-0.0815
"8534",2020-08-03,1,-0.317,-0.111,-0.0471,-0.39,-0.363,0.129,-0.155
"8535",2020-08-03,2,-0.299,-0.0922,0.615,-0.441,-0.422,0.121,-0.137
"8536",2020-08-03,3,-0.157,-0.0614,0.763,-0.409,-0.354,0.09,-0.101
"8537",2020-08-03,4,-0.187,-0.0929,-0.104,-0.426,-0.356,0.123,-0.146
"8538",2020-08-03,5,-0.256,-0.126,-0.324,-0.373,-0.377,0.117,-0.138
"8539",2020-08-03,6,-0.3,-0.09,0.139,-0.451,-0.369,0.124,-0.148
"8540",2020-08-03,7,-0.19,-0.0871,0.0786,-0.303,-0.354,0.101,-0.119
"8541",2020-08-03,8,-0.21,-0.07,-0.28,-0.4,-0.37,0.109,-0.132
"8542",2020-08-03,9,-0.266,-0.0914,0.886,-0.491,-0.459,0.136,-0.152
"8543",2020-08-03,10,-0.147,-0.0471,0.39,-0.386,-0.327,0.0971,-0.113
"8544",2020-08-03,11,-0.211,-0.0757,-0.266,-0.344,-0.367,0.12,-0.141
"8545",2020-08-03,12,-0.434,-0.147,0.279,-0.593,-0.483,0.191,-0.22
"8546",2020-08-03,13,-0.0843,-0.0486,NA,-0.301,-0.337,0.0643,-0.0723
"8547",2020-08-03,14,-0.223,-0.101,0.0514,-0.399,-0.39,0.0886,-0.1
"8548",2020-08-03,15,-0.149,-0.0443,0.836,-0.33,-0.353,0.0971,-0.111
"8549",2020-08-03,16,-0.294,-0.137,-0.136,-0.547,-0.421,0.147,-0.171
"8550",2020-08-03,17,-0.211,-0.0614,0.197,-0.433,-0.389,0.106,-0.121
"8551",2020-08-03,18,-0.101,-0.00857,0.58,-0.227,-0.309,0.0657,-0.0726
"8552",2020-08-03,19,-0.164,-0.0743,-0.0229,-0.276,-0.326,0.0986,-0.115
"8553",2020-08-03,20,-0.103,-0.04,0.176,-0.23,-0.299,0.0757,-0.0877
"8554",2020-08-03,21,-0.594,-0.284,-0.18,-0.661,-0.544,0.216,-0.252
"8555",2020-08-03,22,-0.187,-0.103,-0.347,-0.306,-0.306,0.109,-0.129
"8556",2020-08-03,23,-0.207,-0.0886,0.4,-0.303,-0.369,0.0943,-0.108
"8557",2020-08-03,24,-0.273,-0.0457,0.727,-0.403,-0.409,0.0957,-0.109
"8558",2020-08-03,25,-0.35,-0.149,0.466,-0.594,-0.443,0.12,-0.136
"8559",2020-08-03,26,-0.0757,0.02,NA,-0.123,-0.279,0.0657,-0.0736
"8560",2020-08-03,27,-0.159,0.0529,0.724,-0.236,-0.314,0.0857,-0.0966
"8561",2020-08-03,28,-0.253,-0.0386,0.533,-0.47,-0.377,0.09,-0.101
"8562",2020-08-03,29,-0.481,-0.209,-0.347,-0.659,-0.493,0.154,-0.176
"8563",2020-08-03,30,-0.197,-0.0257,0.0357,-0.384,-0.371,0.0957,-0.109
"8564",2020-08-03,31,-0.141,-0.0286,1.46,-0.23,-0.307,0.0743,-0.082
"8565",2020-08-03,32,-0.164,-0.0471,0.35,-0.251,-0.331,0.0929,-0.108
"8566",2020-08-03,33,-0.25,-0.141,-0.334,-0.3,-0.334,0.101,-0.122
"8567",2020-08-03,34,-0.214,-0.0157,0.116,-0.226,-0.323,0.0771,-0.089
"8568",2020-08-03,35,-0.276,-0.0443,0.276,-0.391,-0.364,0.103,-0.119
"8569",2020-08-03,36,-0.239,-0.136,-0.0771,-0.48,-0.437,0.123,-0.141
"8570",2020-08-03,37,-0.127,-2.66e-10,0.45,-0.207,-0.293,0.0629,-0.0683
"8571",2020-08-03,38,-0.33,-0.169,-0.53,-0.557,-0.367,0.153,-0.196
"8572",2020-08-03,39,-0.219,-0.0514,0.233,-0.5,-0.404,0.127,-0.146
"8573",2020-08-03,40,-0.0886,0.0429,1.01,-0.153,-0.31,0.0757,-0.0817
"8574",2020-08-03,41,-0.397,-0.14,0.311,-0.563,-0.437,0.163,-0.19
"8575",2020-08-03,42,-0.214,-0.146,1.45,-0.487,-0.387,0.104,-0.114
"8576",2020-08-03,43,-0.216,-0.14,-0.186,-0.486,-0.349,0.107,-0.127
"8577",2020-08-03,44,-0.417,-0.167,-0.429,-0.439,-0.406,0.114,-0.14
"8578",2020-08-03,45,-0.0643,-0.0243,0.84,-0.103,-0.269,0.0614,-0.0677
"8579",2020-08-03,46,-0.137,-0.0286,1.02,-0.201,-0.323,0.0786,-0.0923
"8580",2020-08-03,47,-0.183,-0.00857,0.201,-0.0286,-0.321,0.0714,-0.0832
"8581",2020-08-03,48,-0.303,-0.189,-0.281,-0.559,-0.313,0.121,-0.146
"8582",2020-08-03,49,-0.116,0.0557,NA,-0.15,-0.33,0.0743,-0.0798
"8583",2020-08-03,50,-0.176,0.0129,0.777,-0.403,-0.34,0.0786,-0.086
"8584",2020-08-03,51,-0.0243,0.0686,0.79,-0.223,-0.301,0.0943,-0.108
"8585",2020-08-03,52,-0.0429,0.0729,1.02,-0.137,-0.293,0.0657,-0.0721
"8586",2020-08-03,53,-0.0743,-0.00714,0.331,-0.0257,-0.294,0.07,-0.0781
"8587",2020-08-04,1,-0.314,-0.107,-0.0443,-0.387,-0.363,0.127,-0.154
"8588",2020-08-04,2,-0.319,-0.112,0.543,-0.45,-0.429,0.128,-0.143
"8589",2020-08-04,3,-0.154,-0.0586,0.767,-0.409,-0.354,0.09,-0.101
"8590",2020-08-04,4,-0.181,-0.0871,-0.0871,-0.42,-0.354,0.12,-0.143
"8591",2020-08-04,5,-0.253,-0.123,-0.32,-0.371,-0.377,0.117,-0.138
"8592",2020-08-04,6,-0.297,-0.0886,0.137,-0.45,-0.369,0.123,-0.147
"8593",2020-08-04,7,-0.181,-0.0786,0.127,-0.291,-0.354,0.0971,-0.114
"8594",2020-08-04,8,-0.207,-0.0671,-0.276,-0.4,-0.37,0.109,-0.132
"8595",2020-08-04,9,-0.261,-0.0871,0.891,-0.491,-0.459,0.136,-0.152
"8596",2020-08-04,10,-0.141,-0.0414,0.433,-0.384,-0.327,0.0943,-0.11
"8597",2020-08-04,11,-0.207,-0.0686,-0.264,-0.344,-0.367,0.119,-0.14
"8598",2020-08-04,12,-0.433,-0.146,0.281,-0.593,-0.484,0.191,-0.22
"8599",2020-08-04,13,-0.0814,-0.0457,NA,-0.296,-0.339,0.0629,-0.0709
"8600",2020-08-04,14,-0.24,-0.12,0.0186,-0.413,-0.399,0.0957,-0.107
"8601",2020-08-04,15,-0.151,-0.0486,0.784,-0.333,-0.354,0.0971,-0.111
"8602",2020-08-04,16,-0.291,-0.133,-0.13,-0.546,-0.421,0.146,-0.17
"8603",2020-08-04,17,-0.21,-0.06,0.203,-0.431,-0.39,0.106,-0.121
"8604",2020-08-04,18,-0.0986,-0.00714,0.587,-0.229,-0.309,0.0657,-0.0726
"8605",2020-08-04,19,-0.163,-0.0714,-0.0114,-0.271,-0.326,0.0986,-0.115
"8606",2020-08-04,20,-0.0986,-0.0329,0.19,-0.227,-0.299,0.0743,-0.0863
"8607",2020-08-04,21,-0.594,-0.28,-0.179,-0.661,-0.547,0.216,-0.252
"8608",2020-08-04,22,-0.183,-0.101,-0.344,-0.304,-0.304,0.107,-0.128
"8609",2020-08-04,23,-0.219,-0.104,0.361,-0.32,-0.377,0.101,-0.115
"8610",2020-08-04,24,-0.27,-0.04,0.743,-0.4,-0.41,0.0943,-0.107
"8611",2020-08-04,25,-0.354,-0.15,0.424,-0.596,-0.444,0.121,-0.137
"8612",2020-08-04,26,-0.0714,0.0257,NA,-0.113,-0.277,0.06,-0.068
"8613",2020-08-04,27,-0.154,0.0543,0.741,-0.226,-0.316,0.0843,-0.0952
"8614",2020-08-04,28,-0.251,-0.0329,0.549,-0.464,-0.379,0.0886,-0.0998
"8615",2020-08-04,29,-0.487,-0.216,-0.373,-0.667,-0.499,0.159,-0.18
"8616",2020-08-04,30,-0.194,-0.0229,0.0614,-0.381,-0.373,0.0957,-0.109
"8617",2020-08-04,31,-0.139,-0.0257,1.47,-0.229,-0.309,0.0743,-0.082
"8618",2020-08-04,32,-0.163,-0.0457,0.344,-0.249,-0.331,0.0929,-0.108
"8619",2020-08-04,33,-0.249,-0.139,-0.329,-0.293,-0.334,0.1,-0.12
"8620",2020-08-04,34,-0.206,-0.0114,0.119,-0.223,-0.321,0.0757,-0.0876
"8621",2020-08-04,35,-0.271,-0.0386,0.286,-0.39,-0.364,0.101,-0.117
"8622",2020-08-04,36,-0.233,-0.134,-0.0671,-0.477,-0.437,0.121,-0.14
"8623",2020-08-04,37,-0.116,0.00571,0.503,-0.201,-0.293,0.0614,-0.0669
"8624",2020-08-04,38,-0.33,-0.171,-0.534,-0.556,-0.367,0.153,-0.196
"8625",2020-08-04,39,-0.217,-0.0529,0.273,-0.5,-0.407,0.129,-0.147
"8626",2020-08-04,40,-0.0857,0.0457,1.03,-0.151,-0.31,0.0757,-0.0817
"8627",2020-08-04,41,-0.396,-0.139,0.31,-0.561,-0.439,0.163,-0.19
"8628",2020-08-04,42,-0.211,-0.143,1.45,-0.481,-0.387,0.104,-0.114
"8629",2020-08-04,43,-0.211,-0.137,-0.171,-0.487,-0.349,0.106,-0.125
"8630",2020-08-04,44,-0.407,-0.154,-0.393,-0.424,-0.406,0.11,-0.136
"8631",2020-08-04,45,-0.0586,-0.0171,0.93,-0.101,-0.269,0.06,-0.0663
"8632",2020-08-04,46,-0.14,-0.0314,0.9,-0.213,-0.324,0.0814,-0.0951
"8633",2020-08-04,47,-0.177,-0.00429,0.21,-0.0229,-0.321,0.07,-0.0818
"8634",2020-08-04,48,-0.303,-0.18,-0.27,-0.557,-0.314,0.121,-0.146
"8635",2020-08-04,49,-0.111,0.0586,NA,-0.141,-0.33,0.0729,-0.0784
"8636",2020-08-04,50,-0.174,0.0143,0.756,-0.4,-0.34,0.0786,-0.086
"8637",2020-08-04,51,-0.0314,0.05,0.761,-0.246,-0.324,0.103,-0.116
"8638",2020-08-04,52,-0.0357,0.0771,1.07,-0.124,-0.294,0.0643,-0.0707
"8639",2020-08-04,53,-0.0657,0,0.456,-0.0143,-0.294,0.0657,-0.0739
"8640",2020-08-05,1,-0.311,-0.104,-0.0414,-0.384,-0.363,0.126,-0.152
"8641",2020-08-05,2,-0.312,-0.107,0.558,-0.446,-0.428,0.125,-0.141
"8642",2020-08-05,3,-0.153,-0.0571,0.794,-0.406,-0.353,0.09,-0.101
"8643",2020-08-05,4,-0.176,-0.0814,-0.0529,-0.414,-0.353,0.117,-0.14
"8644",2020-08-05,5,-0.253,-0.12,-0.319,-0.371,-0.376,0.117,-0.138
"8645",2020-08-05,6,-0.294,-0.0871,0.14,-0.45,-0.369,0.123,-0.147
"8646",2020-08-05,7,-0.181,-0.0786,0.143,-0.29,-0.354,0.0971,-0.114
"8647",2020-08-05,8,-0.204,-0.0629,-0.27,-0.399,-0.37,0.109,-0.132
"8648",2020-08-05,9,-0.261,-0.0857,0.887,-0.49,-0.459,0.136,-0.152
"8649",2020-08-05,10,-0.14,-0.04,0.45,-0.386,-0.327,0.0943,-0.11
"8650",2020-08-05,11,-0.206,-0.0643,-0.263,-0.34,-0.367,0.117,-0.138
"8651",2020-08-05,12,-0.431,-0.146,0.269,-0.594,-0.484,0.191,-0.22
"8652",2020-08-05,13,-0.0786,-0.0443,NA,-0.291,-0.337,0.0614,-0.0693
"8653",2020-08-05,14,-0.234,-0.114,0.05,-0.41,-0.399,0.0943,-0.106
"8654",2020-08-05,15,-0.15,-0.0486,0.826,-0.329,-0.354,0.0957,-0.109
"8655",2020-08-05,16,-0.29,-0.131,-0.129,-0.544,-0.42,0.146,-0.17
"8656",2020-08-05,17,-0.209,-0.0586,0.216,-0.427,-0.389,0.106,-0.121
"8657",2020-08-05,18,-0.0957,-0.00714,0.606,-0.226,-0.309,0.0643,-0.071
"8658",2020-08-05,19,-0.16,-0.07,0.0114,-0.269,-0.324,0.0971,-0.114
"8659",2020-08-05,20,-0.0943,-0.0243,0.229,-0.223,-0.299,0.0729,-0.0847
"8660",2020-08-05,21,-0.593,-0.28,-0.18,-0.661,-0.547,0.217,-0.253
"8661",2020-08-05,22,-0.18,-0.0986,-0.339,-0.301,-0.303,0.106,-0.126
"8662",2020-08-05,23,-0.21,-0.1,0.369,-0.319,-0.377,0.1,-0.113
"8663",2020-08-05,24,-0.269,-0.0371,0.756,-0.397,-0.41,0.0943,-0.107
"8664",2020-08-05,25,-0.354,-0.15,0.423,-0.597,-0.443,0.121,-0.137
"8665",2020-08-05,26,-0.0686,0.0329,NA,-0.104,-0.276,0.0571,-0.0648
"8666",2020-08-05,27,-0.151,0.0571,0.794,-0.22,-0.316,0.0829,-0.0936
"8667",2020-08-05,28,-0.251,-0.0314,0.547,-0.461,-0.38,0.0886,-0.0998
"8668",2020-08-05,29,-0.483,-0.213,-0.367,-0.667,-0.497,0.157,-0.178
"8669",2020-08-05,30,-0.194,-0.0214,0.09,-0.38,-0.371,0.0957,-0.109
"8670",2020-08-05,31,-0.14,-0.0243,1.44,-0.227,-0.307,0.0743,-0.082
"8671",2020-08-05,32,-0.161,-0.0457,0.346,-0.246,-0.33,0.0929,-0.108
"8672",2020-08-05,33,-0.247,-0.134,-0.323,-0.294,-0.334,0.0986,-0.119
"8673",2020-08-05,34,-0.199,-0.00429,0.133,-0.219,-0.32,0.0743,-0.086
"8674",2020-08-05,35,-0.267,-0.0357,0.301,-0.389,-0.364,0.1,-0.116
"8675",2020-08-05,36,-0.234,-0.133,-0.0643,-0.476,-0.436,0.12,-0.138
"8676",2020-08-05,37,-0.107,0.0171,0.621,-0.187,-0.291,0.0586,-0.0637
"8677",2020-08-05,38,-0.333,-0.179,-0.543,-0.554,-0.366,0.154,-0.198
"8678",2020-08-05,39,-0.214,-0.0529,0.296,-0.494,-0.406,0.127,-0.146
"8679",2020-08-05,40,-0.0857,0.05,1.08,-0.15,-0.309,0.0729,-0.0785
"8680",2020-08-05,41,-0.396,-0.139,0.28,-0.563,-0.439,0.163,-0.19
"8681",2020-08-05,42,-0.213,-0.141,1.43,-0.48,-0.387,0.106,-0.115
"8682",2020-08-05,43,-0.211,-0.139,-0.164,-0.484,-0.347,0.106,-0.125
"8683",2020-08-05,44,-0.407,-0.154,-0.38,-0.42,-0.406,0.11,-0.136
"8684",2020-08-05,45,-0.0571,-0.0129,0.99,-0.103,-0.269,0.0586,-0.0647
"8685",2020-08-05,46,-0.139,-0.03,0.909,-0.213,-0.324,0.0814,-0.0951
"8686",2020-08-05,47,-0.171,0.00143,0.226,-0.0229,-0.321,0.0686,-0.0802
"8687",2020-08-05,48,-0.304,-0.169,-0.276,-0.559,-0.314,0.121,-0.146
"8688",2020-08-05,49,-0.11,0.06,NA,-0.134,-0.33,0.0729,-0.0784
"8689",2020-08-05,50,-0.173,0.0157,0.737,-0.4,-0.34,0.0786,-0.086
"8690",2020-08-05,51,-0.0329,0.0457,0.743,-0.251,-0.324,0.101,-0.115
"8691",2020-08-05,52,-0.0386,0.07,1.01,-0.116,-0.294,0.0657,-0.0723
"8692",2020-08-05,53,-0.0629,0.00429,0.531,-0.0114,-0.293,0.0629,-0.0707
"8693",2020-08-06,1,-0.309,-0.103,-0.0343,-0.381,-0.361,0.126,-0.152
"8694",2020-08-06,2,-0.307,-0.104,0.569,-0.443,-0.426,0.123,-0.139
"8695",2020-08-06,3,-0.151,-0.0543,0.819,-0.403,-0.351,0.09,-0.101
"8696",2020-08-06,4,-0.177,-0.0829,-0.05,-0.413,-0.351,0.116,-0.139
"8697",2020-08-06,5,-0.253,-0.121,-0.31,-0.371,-0.374,0.117,-0.138
"8698",2020-08-06,6,-0.293,-0.0886,0.146,-0.447,-0.367,0.123,-0.147
"8699",2020-08-06,7,-0.181,-0.0786,0.151,-0.287,-0.354,0.0971,-0.114
"8700",2020-08-06,8,-0.203,-0.06,-0.26,-0.394,-0.369,0.107,-0.13
"8701",2020-08-06,9,-0.266,-0.0914,0.789,-0.49,-0.46,0.139,-0.155
"8702",2020-08-06,10,-0.14,-0.04,0.464,-0.384,-0.327,0.0943,-0.11
"8703",2020-08-06,11,-0.206,-0.0629,-0.26,-0.336,-0.367,0.117,-0.138
"8704",2020-08-06,12,-0.429,-0.144,0.27,-0.596,-0.484,0.191,-0.22
"8705",2020-08-06,13,-0.0786,-0.0471,NA,-0.289,-0.337,0.06,-0.0678
"8706",2020-08-06,14,-0.237,-0.116,0.0371,-0.413,-0.4,0.0957,-0.107
"8707",2020-08-06,15,-0.149,-0.0471,0.923,-0.324,-0.353,0.0943,-0.108
"8708",2020-08-06,16,-0.291,-0.131,-0.126,-0.539,-0.42,0.146,-0.17
"8709",2020-08-06,17,-0.209,-0.0614,0.221,-0.424,-0.389,0.104,-0.12
"8710",2020-08-06,18,-0.09,-0.00286,0.713,-0.211,-0.306,0.06,-0.0667
"8711",2020-08-06,19,-0.164,-0.0771,-1.33e-09,-0.269,-0.323,0.0986,-0.115
"8712",2020-08-06,20,-0.0929,-0.0186,0.264,-0.219,-0.299,0.0714,-0.0833
"8713",2020-08-06,21,-0.59,-0.276,-0.166,-0.66,-0.547,0.217,-0.253
"8714",2020-08-06,22,-0.18,-0.0986,-0.327,-0.299,-0.301,0.104,-0.125
"8715",2020-08-06,23,-0.206,-0.101,0.35,-0.321,-0.377,0.1,-0.113
"8716",2020-08-06,24,-0.27,-0.0371,0.714,-0.397,-0.41,0.0957,-0.109
"8717",2020-08-06,25,-0.353,-0.147,0.447,-0.599,-0.443,0.12,-0.136
"8718",2020-08-06,26,-0.0686,0.0343,NA,-0.103,-0.274,0.0557,-0.0634
"8719",2020-08-06,27,-0.139,0.0686,0.961,-0.206,-0.314,0.0771,-0.0879
"8720",2020-08-06,28,-0.253,-0.0286,0.561,-0.459,-0.38,0.0886,-0.0998
"8721",2020-08-06,29,-0.483,-0.211,-0.37,-0.669,-0.497,0.159,-0.18
"8722",2020-08-06,30,-0.193,-0.0186,0.131,-0.376,-0.37,0.0929,-0.106
"8723",2020-08-06,31,-0.139,-0.02,1.47,-0.226,-0.307,0.0743,-0.082
"8724",2020-08-06,32,-0.16,-0.0457,0.356,-0.24,-0.33,0.0929,-0.108
"8725",2020-08-06,33,-0.249,-0.133,-0.319,-0.296,-0.333,0.0971,-0.117
"8726",2020-08-06,34,-0.196,0,0.146,-0.214,-0.319,0.0714,-0.0832
"8727",2020-08-06,35,-0.267,-0.0343,0.311,-0.384,-0.364,0.0986,-0.114
"8728",2020-08-06,36,-0.233,-0.131,-0.0571,-0.473,-0.434,0.12,-0.138
"8729",2020-08-06,37,-0.101,0.0243,0.707,-0.174,-0.291,0.0557,-0.0608
"8730",2020-08-06,38,-0.336,-0.189,-0.549,-0.554,-0.366,0.154,-0.198
"8731",2020-08-06,39,-0.219,-0.06,0.267,-0.491,-0.407,0.129,-0.147
"8732",2020-08-06,40,-0.09,0.0514,1.03,-0.157,-0.309,0.0729,-0.0785
"8733",2020-08-06,41,-0.393,-0.137,0.289,-0.563,-0.437,0.163,-0.19
"8734",2020-08-06,42,-0.213,-0.141,1.42,-0.479,-0.387,0.107,-0.117
"8735",2020-08-06,43,-0.213,-0.144,-0.164,-0.484,-0.346,0.106,-0.125
"8736",2020-08-06,44,-0.407,-0.151,-0.377,-0.42,-0.404,0.11,-0.136
"8737",2020-08-06,45,-0.0571,-0.0143,1.07,-0.0943,-0.269,0.0571,-0.0633
"8738",2020-08-06,46,-0.137,-0.0286,0.957,-0.206,-0.323,0.08,-0.0937
"8739",2020-08-06,47,-0.166,0.00429,0.25,-0.0229,-0.32,0.0671,-0.0788
"8740",2020-08-06,48,-0.306,-0.161,-0.279,-0.559,-0.316,0.123,-0.148
"8741",2020-08-06,49,-0.107,0.0614,NA,-0.124,-0.33,0.0714,-0.077
"8742",2020-08-06,50,-0.173,0.0186,0.744,-0.397,-0.34,0.0786,-0.086
"8743",2020-08-06,51,-0.0486,0.0257,0.656,-0.263,-0.326,0.104,-0.118
"8744",2020-08-06,52,-0.04,0.0729,1.03,-0.107,-0.293,0.0643,-0.0709
"8745",2020-08-06,53,-0.0671,0,0.531,-0.0214,-0.291,0.0614,-0.0693
"8746",2020-08-07,1,-0.307,-0.103,-0.0314,-0.38,-0.361,0.126,-0.152
"8747",2020-08-07,2,-0.309,-0.107,0.546,-0.443,-0.425,0.123,-0.139
"8748",2020-08-07,3,-0.154,-0.0514,0.824,-0.403,-0.35,0.09,-0.101
"8749",2020-08-07,4,-0.179,-0.0843,-0.0514,-0.413,-0.35,0.114,-0.137
"8750",2020-08-07,5,-0.254,-0.123,-0.306,-0.371,-0.373,0.117,-0.138
"8751",2020-08-07,6,-0.293,-0.0929,0.146,-0.447,-0.367,0.123,-0.147
"8752",2020-08-07,7,-0.183,-0.0814,0.147,-0.287,-0.353,0.0971,-0.114
"8753",2020-08-07,8,-0.201,-0.0586,-0.25,-0.391,-0.369,0.107,-0.13
"8754",2020-08-07,9,-0.267,-0.0957,0.767,-0.491,-0.46,0.139,-0.155
"8755",2020-08-07,10,-0.141,-0.0429,0.454,-0.387,-0.326,0.0943,-0.11
"8756",2020-08-07,11,-0.206,-0.0614,-0.251,-0.333,-0.366,0.116,-0.137
"8757",2020-08-07,12,-0.426,-0.146,0.263,-0.597,-0.484,0.191,-0.22
"8758",2020-08-07,13,-0.0814,-0.0514,NA,-0.29,-0.337,0.06,-0.0678
"8759",2020-08-07,14,-0.243,-0.121,0.0114,-0.417,-0.4,0.0986,-0.11
"8760",2020-08-07,15,-0.151,-0.05,0.911,-0.326,-0.351,0.0943,-0.108
"8761",2020-08-07,16,-0.289,-0.127,-0.0986,-0.534,-0.419,0.144,-0.169
"8762",2020-08-07,17,-0.211,-0.0671,0.197,-0.427,-0.389,0.106,-0.121
"8763",2020-08-07,18,-0.09,-0.00571,0.731,-0.21,-0.304,0.0586,-0.0653
"8764",2020-08-07,19,-0.173,-0.0914,-0.0371,-0.276,-0.323,0.1,-0.116
"8765",2020-08-07,20,-0.0971,-0.0186,0.267,-0.219,-0.297,0.0714,-0.0833
"8766",2020-08-07,21,-0.589,-0.274,-0.167,-0.661,-0.549,0.217,-0.253
"8767",2020-08-07,22,-0.183,-0.104,-0.327,-0.303,-0.3,0.104,-0.125
"8768",2020-08-07,23,-0.206,-0.106,0.361,-0.321,-0.376,0.1,-0.113
"8769",2020-08-07,24,-0.271,-0.0386,0.713,-0.396,-0.41,0.0971,-0.11
"8770",2020-08-07,25,-0.356,-0.15,0.433,-0.603,-0.441,0.121,-0.137
"8771",2020-08-07,26,-0.0743,0.03,NA,-0.104,-0.274,0.0557,-0.0634
"8772",2020-08-07,27,-0.136,0.0714,1.09,-0.199,-0.313,0.0743,-0.0851
"8773",2020-08-07,28,-0.254,-0.0271,0.567,-0.457,-0.38,0.09,-0.101
"8774",2020-08-07,29,-0.48,-0.21,-0.354,-0.669,-0.494,0.157,-0.178
"8775",2020-08-07,30,-0.196,-0.0214,0.163,-0.376,-0.369,0.0914,-0.104
"8776",2020-08-07,31,-0.143,-0.0214,1.48,-0.23,-0.306,0.0743,-0.082
"8777",2020-08-07,32,-0.161,-0.0457,0.379,-0.239,-0.33,0.0929,-0.108
"8778",2020-08-07,33,-0.251,-0.134,-0.309,-0.296,-0.33,0.0971,-0.117
"8779",2020-08-07,34,-0.196,0,0.15,-0.213,-0.317,0.0714,-0.0832
"8780",2020-08-07,35,-0.269,-0.0343,0.313,-0.384,-0.363,0.0986,-0.114
"8781",2020-08-07,36,-0.234,-0.134,-0.0543,-0.471,-0.434,0.12,-0.138
"8782",2020-08-07,37,-0.103,0.02,0.697,-0.177,-0.291,0.0557,-0.0608
"8783",2020-08-07,38,-0.34,-0.209,-0.544,-0.554,-0.366,0.154,-0.198
"8784",2020-08-07,39,-0.22,-0.0657,0.261,-0.489,-0.407,0.13,-0.148
"8785",2020-08-07,40,-0.0943,0.0486,1.01,-0.156,-0.307,0.0729,-0.0785
"8786",2020-08-07,41,-0.391,-0.139,0.289,-0.564,-0.437,0.163,-0.19
"8787",2020-08-07,42,-0.213,-0.141,1.36,-0.479,-0.386,0.11,-0.12
"8788",2020-08-07,43,-0.214,-0.147,-0.161,-0.489,-0.346,0.106,-0.125
"8789",2020-08-07,44,-0.409,-0.154,-0.377,-0.42,-0.404,0.11,-0.136
"8790",2020-08-07,45,-0.0629,-0.0243,1.05,-0.106,-0.269,0.0571,-0.0633
"8791",2020-08-07,46,-0.139,-0.03,0.953,-0.206,-0.323,0.08,-0.0937
"8792",2020-08-07,47,-0.167,0.00286,0.26,-0.0243,-0.32,0.0671,-0.0788
"8793",2020-08-07,48,-0.31,-0.163,-0.286,-0.56,-0.317,0.124,-0.149
"8794",2020-08-07,49,-0.106,0.0614,NA,-0.126,-0.33,0.07,-0.0756
"8795",2020-08-07,50,-0.173,0.0186,0.764,-0.397,-0.34,0.0786,-0.086
"8796",2020-08-07,51,-0.0471,0.0257,0.659,-0.257,-0.326,0.103,-0.116
"8797",2020-08-07,52,-0.0414,0.07,1.04,-0.106,-0.293,0.0643,-0.0709
"8798",2020-08-07,53,-0.0729,-0.00571,0.529,-0.0371,-0.29,0.0614,-0.0693
"8799",2020-08-08,1,-0.306,-0.106,-0.0257,-0.38,-0.361,0.126,-0.152
"8800",2020-08-08,2,-0.308,-0.106,0.514,-0.445,-0.425,0.125,-0.141
"8801",2020-08-08,3,-0.154,-0.0486,0.876,-0.4,-0.35,0.09,-0.101
"8802",2020-08-08,4,-0.174,-0.0843,-0.0186,-0.407,-0.344,0.11,-0.13
"8803",2020-08-08,5,-0.254,-0.124,-0.294,-0.37,-0.373,0.116,-0.135
"8804",2020-08-08,6,-0.291,-0.0971,0.153,-0.449,-0.367,0.123,-0.147
"8805",2020-08-08,7,-0.183,-0.0843,0.151,-0.289,-0.351,0.0971,-0.114
"8806",2020-08-08,8,-0.2,-0.0586,-0.234,-0.39,-0.369,0.107,-0.13
"8807",2020-08-08,9,-0.269,-0.1,0.713,-0.494,-0.461,0.14,-0.157
"8808",2020-08-08,10,-0.14,-0.0429,0.45,-0.391,-0.326,0.0943,-0.11
"8809",2020-08-08,11,-0.207,-0.0629,-0.247,-0.329,-0.366,0.114,-0.134
"8810",2020-08-08,12,-0.424,-0.147,0.259,-0.6,-0.484,0.191,-0.22
"8811",2020-08-08,13,-0.0786,-0.0486,NA,-0.283,-0.336,0.0571,-0.0628
"8812",2020-08-08,14,-0.243,-0.119,0.0157,-0.42,-0.4,0.0986,-0.11
"8813",2020-08-08,15,-0.15,-0.0471,1.04,-0.321,-0.347,0.09,-0.1
"8814",2020-08-08,16,-0.287,-0.13,-0.0986,-0.533,-0.42,0.144,-0.169
"8815",2020-08-08,17,-0.211,-0.0714,0.2,-0.427,-0.389,0.106,-0.121
"8816",2020-08-08,18,-0.09,-0.00714,0.889,-0.2,-0.3,0.0543,-0.0578
"8817",2020-08-08,19,-0.17,-0.0957,-0.0429,-0.276,-0.323,0.1,-0.116
"8818",2020-08-08,20,-0.0986,-0.0171,0.28,-0.214,-0.296,0.0686,-0.0783
"8819",2020-08-08,21,-0.586,-0.274,-0.161,-0.661,-0.549,0.217,-0.253
"8820",2020-08-08,22,-0.181,-0.109,-0.321,-0.306,-0.299,0.103,-0.122
"8821",2020-08-08,23,-0.204,-0.109,0.373,-0.323,-0.376,0.1,-0.113
"8822",2020-08-08,24,-0.274,-0.0414,0.716,-0.397,-0.41,0.0971,-0.11
"8823",2020-08-08,25,-0.356,-0.149,0.427,-0.609,-0.439,0.123,-0.14
"8824",2020-08-08,26,-0.0743,0.0257,NA,-0.104,-0.274,0.0557,-0.0634
